Insp_ID,Event_ID,VIN,Source,Defect,Scrap_Code,Is_Rework
QI-1426,EVT-12240,XX1774,Human-QA1,None,,False
QI-1427,EVT-10993,XX2938,Human-QA1,None,,False
QI-1428,EVT-13910,XX3891,Human-QA1,na,,False
QI-1429,EVT-13581,XX1092,Cam-1,None,,False
QI-1430,EVT-11176,XX0747,Cam-1,None,,False
QI-1431,EVT-14125,XX1575,Human-QA2,None,,False
QI-1432,EVT-13440,XX4441,Cam-2,None,,False
QI-1433,EVT-13462,XX3602,Cam-1,None,,False
QI-1434,EVT-11376,XX2100,Cam-2,Reject,,False
QI-1435,EVT-10571,XX3517,Cam-1,None,S-01,False
QI-1436,EVT-14161,XX3806,Human-QA2,na,,False
QI-1437,EVT-12213,XX2853,Cam-1,None,,False
QI-1438,EVT-11515,XX0592,Human-QA1,None,,False
QI-1439,EVT-13724,XX0693,Cam-1,OK,,False
QI-1440,EVT-14659,XX1164,Cam-2,None,,False
QI-1441,EVT-10179,XX3793,Human-QA1,None,,False
QI-1442,EVT-10725,XX0409,Cam-1,None,,False
QI-1443,EVT-14872,XX2383,Human-QA1,OK,,False
QI-1444,EVT-11040,XX0405,Human-QA1,None,,False
QI-1445,EVT-10081,XX4743,Human-QA1,na,,False
QI-1446,EVT-13111,XX1484,Human-QA2,None,,False
QI-1447,EVT-13018,XX2123,Cam-2,OK,S-02,False
QI-1448,EVT-11205,XX0865,Cam-2,na,,False
QI-1449,EVT-13967,XX1585,Cam-1,None,,False
QI-1450,EVT-13797,XX0217,Human-QA1,OK,,False
QI-1451,EVT-12981,XX0743,Cam-1,None,,False
QI-1452,EVT-12781,XX4514,Cam-2,None,,False
QI-1453,EVT-13845,XX3839,Human-QA1,na,,False
QI-1454,EVT-14652,XX3275,Cam-2,Repair,,False
QI-1455,EVT-13446,XX4752,Human-QA1,None,,False
QI-1456,EVT-11490,XX0864,Human-QA1,None,,False
QI-1457,EVT-12288,XX3983,Human-QA2,Reject,,False
QI-1458,EVT-12381,XX2856,Human-QA1,None,,False
QI-1459,EVT-10047,XX4047,Cam-1,Repair,,False
QI-1460,EVT-14008,XX3685,Cam-2,OK,,False
QI-1461,EVT-10462,XX4392,Cam-2,None,,False
QI-1462,EVT-12364,XX0450,Cam-2,OK,S-02,False
QI-1463,EVT-12419,XX2151,Human-QA1,Reject,,False
QI-1464,EVT-11793,XX1116,Cam-1,None,,False
QI-1465,EVT-13540,XX2838,Human-QA2,None,,False
QI-1466,EVT-11033,XX3429,Human-QA2,Repair,,False
QI-1467,EVT-10587,XX2194,Cam-1,None,,False
QI-1468,EVT-14518,XX3339,Cam-1,None,,False
QI-1469,EVT-13009,XX2167,Cam-1,None,,False
QI-1470,EVT-12774,XX1527,Human-QA1,None,,False
QI-1471,EVT-10475,XX0264,Human-QA1,None,,False
QI-1472,EVT-14340,XX1300,Human-QA2,None,,False
QI-1473,EVT-12739,XX3419,Cam-1,None,,False
QI-1474,EVT-14583,XX3037,Cam-1,None,,False
QI-1475,EVT-12900,XX2713,Cam-2,None,,False
QI-1476,EVT-11825,XX0787,Human-QA2,na,,False
QI-1477,EVT-14848,XX4989,Human-QA1,Repair,,False
QI-1478,EVT-11897,XX3970,Cam-1,None,,False
QI-1479,EVT-13756,XX2410,Human-QA1,None,,False
QI-1480,EVT-13566,XX3047,Cam-2,None,,False
QI-1481,EVT-11348,XX0236,Cam-1,None,,False
QI-1482,EVT-12357,XX3335,Human-QA1,None,,False
QI-1483,EVT-12085,XX1075,Human-QA1,OK,,False
QI-1484,EVT-10000,XX4447,Human-QA2,None,,False
QI-1485,EVT-14608,XX4513,Human-QA1,None,,False
QI-1486,EVT-13542,XX2891,Human-QA1,None,,False
QI-1487,EVT-12446,XX0744,Human-QA1,None,,False
QI-1488,EVT-11600,XX3944,Human-QA1,None,,False
QI-1489,EVT-13077,XX1006,Cam-2,OK,,False
QI-1490,EVT-12236,XX0013,Human-QA1,None,,False
QI-1491,EVT-11686,XX1851,Human-QA2,None,,False
QI-1492,EVT-14755,XX4902,Cam-2,None,,False
QI-1493,EVT-14123,XX3604,Cam-2,None,,False
QI-1494,EVT-12001,XX2261,Human-QA1,None,,False
QI-1495,EVT-10134,XX4366,Cam-1,na,S-01,False
QI-1496,EVT-11789,XX0984,Human-QA1,None,,False
QI-1497,EVT-14400,XX4870,Cam-2,None,,False
QI-1498,EVT-12542,XX1960,Human-QA1,None,,False
QI-1499,EVT-14819,XX2229,Human-QA2,None,,False
QI-1500,EVT-13351,XX1763,Human-QA2,Repair,,False
QI-1501,EVT-12907,XX1289,Human-QA2,None,,False
QI-1502,EVT-14987,XX1017,Human-QA1,None,,False
QI-1503,EVT-12270,XX2154,Human-QA1,None,S-01,False
QI-1504,EVT-13674,XX4583,Cam-2,None,S-02,False
QI-1505,EVT-12027,XX4500,Cam-2,Reject,,False
QI-1506,EVT-10827,XX4486,Cam-2,None,,False
QI-1507,EVT-11343,XX0608,Cam-1,None,S-02,False
QI-1508,EVT-14294,XX4045,Human-QA2,None,,False
QI-1509,EVT-13127,XX4219,Cam-1,None,,False
QI-1510,EVT-10406,XX2837,Cam-1,None,,False
QI-1511,EVT-11461,XX4133,Human-QA2,None,,False
QI-1512,EVT-11774,XX0710,Cam-1,OK,S-01,False
QI-1513,EVT-11370,XX0767,Human-QA1,None,S-03,False
QI-1514,EVT-10485,XX4599,Human-QA2,None,S-01,False
QI-1515,EVT-10362,XX3599,Cam-1,None,,False
QI-1516,EVT-13801,XX2965,Cam-1,na,,False
QI-1517,EVT-10211,XX0092,Cam-1,na,,False
QI-1518,EVT-14796,XX0100,Human-QA1,None,,False
QI-1519,EVT-12661,XX3025,Cam-1,None,,False
QI-1520,EVT-10915,XX0686,Cam-1,na,S-01,False
QI-1521,EVT-11460,XX1751,Cam-1,None,S-03,False
QI-1522,EVT-14238,XX3949,Cam-2,None,,False
QI-1523,EVT-13356,XX3670,Human-QA2,None,,False
QI-1524,EVT-11093,XX0394,Cam-1,None,S-01,False
QI-1525,EVT-11733,XX0594,Cam-1,Repair,,False
QI-1526,EVT-11551,XX2882,Human-QA2,Repair,,False
QI-1527,EVT-11333,XX0886,Cam-1,na,,False
QI-1528,EVT-10864,XX3053,Human-QA1,None,,False
QI-1529,EVT-11286,XX0505,Cam-1,None,,False
QI-1530,EVT-14155,XX3751,Cam-1,None,,False
QI-1531,EVT-14617,XX1778,Cam-2,Repair,,False
QI-1532,EVT-10308,XX4438,Cam-2,None,,False
QI-1533,EVT-11543,XX3498,Human-QA1,na,S-03,False
QI-1534,EVT-11405,XX0134,Human-QA2,na,,False
QI-1535,EVT-11572,XX2926,Human-QA1,None,,False
QI-1536,EVT-12001,XX4308,Human-QA2,None,,False
QI-1537,EVT-10899,XX0585,Cam-1,None,,False
QI-1538,EVT-11107,XX1437,Cam-2,None,,False
QI-1539,EVT-13305,XX0357,Human-QA1,na,,False
QI-1540,EVT-14857,XX3355,Human-QA1,None,,False
QI-1541,EVT-14335,XX1751,Cam-2,Repair,,False
QI-1542,EVT-13794,XX1701,Human-QA2,None,,False
QI-1543,EVT-14320,XX1710,Cam-1,None,,False
QI-1544,EVT-14374,XX3682,Human-QA2,OK,,False
QI-1545,EVT-13884,XX0537,Cam-2,None,,False
QI-1546,EVT-12476,XX2469,Cam-1,None,,False
QI-1547,EVT-10401,XX0151,Human-QA2,Reject,,False
QI-1548,EVT-12093,XX1756,Cam-1,OK,,False
QI-1549,EVT-13247,XX2551,Cam-2,None,,False
QI-1550,EVT-13071,XX0888,Cam-1,None,,False
QI-1551,EVT-13856,XX2996,Human-QA1,None,,False
QI-1552,EVT-13701,XX4839,Cam-2,None,,False
QI-1553,EVT-11807,XX2563,Human-QA1,None,,False
QI-1554,EVT-11389,XX1609,Cam-1,None,,False
QI-1555,EVT-14399,XX1242,Human-QA2,None,,True
QI-1556,EVT-12398,XX0208,Cam-1,None,,False
QI-1557,EVT-14800,XX3833,Cam-2,Reject,,False
QI-1558,EVT-10091,XX3362,Cam-2,OK,,False
QI-1559,EVT-13232,XX2900,Cam-1,None,,False
QI-1560,EVT-12179,XX3588,Human-QA2,None,,False
QI-1561,EVT-12816,XX2756,Cam-2,None,,False
QI-1562,EVT-11312,XX2726,Cam-1,None,,False
QI-1563,EVT-14553,XX4035,Human-QA2,Repair,,False
QI-1564,EVT-14029,XX2280,Human-QA1,None,,False
QI-1565,EVT-10898,XX0989,Cam-2,None,,False
QI-1566,EVT-13172,XX4977,Human-QA1,None,,False
QI-1567,EVT-13092,XX2860,Cam-2,None,,False
QI-1568,EVT-10248,XX4303,Human-QA1,None,,False
QI-1569,EVT-12239,XX1650,Cam-1,OK,,False
QI-1570,EVT-12632,XX2409,Human-QA2,None,,False
QI-1571,EVT-13384,XX2421,Cam-1,None,,False
QI-1572,EVT-14263,XX1125,Cam-1,None,,False
QI-1573,EVT-13704,XX0529,Cam-1,None,,False
QI-1574,EVT-11197,XX1272,Cam-2,None,,False
QI-1575,EVT-11991,XX1420,Human-QA1,None,,False
QI-1576,EVT-14503,XX4174,Cam-2,None,S-01,False
QI-1577,EVT-10500,XX1736,Cam-2,None,,False
QI-1578,EVT-11161,XX4137,Human-QA2,None,,False
QI-1579,EVT-10098,XX4386,Cam-1,None,,False
QI-1580,EVT-13128,XX1149,Cam-2,None,,False
QI-1581,EVT-12294,XX1524,Human-QA1,None,,False
QI-1582,EVT-10712,XX2762,Cam-2,None,,False
QI-1583,EVT-13914,XX0711,Human-QA2,OK,,False
QI-1584,EVT-10106,XX0961,Human-QA2,None,,False
QI-1585,EVT-10045,XX4919,Human-QA1,None,,False
QI-1586,EVT-12443,XX3710,Human-QA2,None,,False
QI-1587,EVT-13131,XX0005,Cam-1,OK,,False
QI-1588,EVT-12663,XX4920,Cam-1,OK,,False
QI-1589,EVT-10949,XX0118,Human-QA2,None,,False
QI-1590,EVT-13568,XX2792,Cam-2,Reject,,False
QI-1591,EVT-12721,XX4757,Human-QA2,None,S-02,False
QI-1592,EVT-13798,XX1567,Human-QA1,Repair,,False
QI-1593,EVT-13289,XX4763,Cam-1,None,,False
QI-1594,EVT-14724,XX3373,Cam-1,None,,False
QI-1595,EVT-13334,XX3330,Cam-2,None,,False
QI-1596,EVT-13221,XX2709,Human-QA1,None,,False
QI-1597,EVT-13317,XX1186,Cam-1,Reject,,False
QI-1598,EVT-14596,XX3347,Cam-1,None,,False
QI-1599,EVT-11817,XX4513,Human-QA1,None,,False
QI-1600,EVT-14044,XX1148,Cam-2,None,S-02,True
QI-1601,EVT-12221,XX4966,Human-QA2,None,,True
QI-1602,EVT-14688,XX3067,Cam-2,OK,,False
QI-1603,EVT-14267,XX0616,Cam-1,na,,False
QI-1604,EVT-10957,XX3121,Cam-1,None,,False
QI-1605,EVT-14904,XX1027,Cam-2,OK,,False
QI-1606,EVT-14718,XX3071,Cam-2,None,,False
QI-1607,EVT-14814,XX0762,Cam-1,na,,False
QI-1608,EVT-12385,XX2631,Human-QA1,None,,False
QI-1609,EVT-11434,XX4367,Human-QA1,na,S-01,False
QI-1610,EVT-13169,XX2006,Human-QA2,None,,False
QI-1611,EVT-12984,XX4823,Cam-1,OK,S-02,False
QI-1612,EVT-13256,XX0434,Cam-1,None,S-02,False
QI-1613,EVT-11436,XX4618,Human-QA2,None,,False
QI-1614,EVT-14473,XX2917,Cam-1,OK,,False
QI-1615,EVT-11432,XX3963,Cam-1,None,,False
QI-1616,EVT-11774,XX2538,Cam-2,na,,False
QI-1617,EVT-10417,XX4906,Human-QA1,None,,False
QI-1618,EVT-10982,XX1223,Human-QA1,na,,False
QI-1619,EVT-11138,XX4532,Human-QA1,None,,False
QI-1620,EVT-12928,XX2265,Human-QA2,None,,False
QI-1621,EVT-11233,XX1534,Cam-2,None,,False
QI-1622,EVT-14542,XX4794,Cam-1,OK,,False
QI-1623,EVT-10830,XX0792,Human-QA1,Repair,,False
QI-1624,EVT-14093,XX3157,Human-QA1,Reject,,False
QI-1625,EVT-14288,XX1053,Cam-2,OK,,False
QI-1626,EVT-12860,XX2085,Cam-1,na,,False
QI-1627,EVT-11968,XX2555,Human-QA2,Reject,,False
QI-1628,EVT-12471,XX3604,Cam-1,na,,False
QI-1629,EVT-14801,XX1682,Human-QA2,OK,,False
QI-1630,EVT-14743,XX2308,Human-QA2,Reject,,False
QI-1631,EVT-14890,XX3723,Cam-1,None,,False
QI-1632,EVT-14836,XX3327,Human-QA2,None,,False
QI-1633,EVT-14337,XX2037,Human-QA1,None,,True
QI-1634,EVT-11509,XX3158,Cam-2,None,,False
QI-1635,EVT-10772,XX3726,Human-QA1,None,,False
QI-1636,EVT-13672,XX2682,Human-QA2,OK,,False
QI-1637,EVT-13986,XX1965,Human-QA2,None,,False
QI-1638,EVT-14196,XX2460,Cam-2,None,S-01,False
QI-1639,EVT-12857,XX0422,Cam-2,None,,False
QI-1640,EVT-12680,XX0959,Human-QA1,None,,False
QI-1641,EVT-11778,XX2047,Cam-2,None,,False
QI-1642,EVT-12019,XX0595,Cam-2,None,,False
QI-1643,EVT-12924,XX2218,Human-QA2,None,,False
QI-1644,EVT-10588,XX1349,Cam-2,None,,False
QI-1645,EVT-10272,XX2830,Human-QA2,None,,False
QI-1646,EVT-12929,XX0228,Cam-1,None,,False
QI-1647,EVT-12034,XX0005,Cam-1,None,,False
QI-1648,EVT-11501,XX0152,Cam-1,None,,False
QI-1649,EVT-12105,XX2269,Human-QA2,None,,False
QI-1650,EVT-13576,XX4253,Cam-1,None,S-02,False
QI-1651,EVT-14482,XX3330,Human-QA1,None,,True
QI-1652,EVT-14140,XX3078,Human-QA2,Reject,,False
QI-1653,EVT-11281,XX2326,Human-QA1,na,,True
QI-1654,EVT-10814,XX3972,Human-QA2,OK,S-01,False
QI-1655,EVT-11269,XX1005,Human-QA1,OK,,False
QI-1656,EVT-14335,XX4977,Cam-1,None,,False
QI-1657,EVT-13484,XX3661,Human-QA1,None,,False
QI-1658,EVT-11151,XX3519,Cam-1,None,,False
QI-1659,EVT-11737,XX0995,Human-QA2,OK,,False
QI-1660,EVT-14371,XX1737,Cam-1,None,,False
QI-1661,EVT-12465,XX1623,Cam-2,None,,False
QI-1662,EVT-12254,XX2628,Cam-2,None,,False
QI-1663,EVT-11575,XX1954,Cam-1,None,,False
QI-1664,EVT-10832,XX4709,Cam-2,None,,False
QI-1665,EVT-11369,XX3493,Cam-2,OK,,False
QI-1666,EVT-13902,XX1926,Cam-2,OK,,False
QI-1667,EVT-10567,XX0173,Cam-2,None,,False
QI-1668,EVT-14255,XX1193,Human-QA1,None,S-03,True
QI-1669,EVT-14191,XX1127,Cam-2,None,,False
QI-1670,EVT-13996,XX0228,Human-QA2,None,,False
QI-1671,EVT-13187,XX3644,Cam-1,OK,,False
QI-1672,EVT-13283,XX1987,Human-QA2,None,,True
QI-1673,EVT-10598,XX3729,Cam-2,None,,False
QI-1674,EVT-10043,XX1235,Human-QA2,None,,False
QI-1675,EVT-13529,XX3767,Cam-2,None,,False
QI-1676,EVT-11881,XX4617,Human-QA1,Reject,,False
QI-1677,EVT-13543,XX3716,Human-QA1,OK,,False
QI-1678,EVT-11883,XX4522,Human-QA1,None,,False
QI-1679,EVT-10380,XX2122,Cam-2,Reject,,False
QI-1680,EVT-12162,XX0343,Cam-1,None,S-02,True
QI-1681,EVT-11658,XX4467,Human-QA1,na,,False
QI-1682,EVT-14483,XX2932,Cam-2,Repair,,False
QI-1683,EVT-10005,XX4318,Cam-2,na,,False
QI-1684,EVT-12892,XX4736,Human-QA2,OK,,False
QI-1685,EVT-12982,XX1359,Cam-2,OK,,False
QI-1686,EVT-10875,XX2422,Human-QA2,None,,False
QI-1687,EVT-13515,XX4833,Human-QA1,None,,False
QI-1688,EVT-10027,XX3175,Human-QA2,None,,False
QI-1689,EVT-10635,XX0738,Cam-2,None,,False
QI-1690,EVT-12015,XX4661,Human-QA2,None,,False
QI-1691,EVT-12124,XX1027,Human-QA1,na,S-01,False
QI-1692,EVT-10586,XX4640,Cam-2,None,,False
QI-1693,EVT-13622,XX1104,Cam-1,None,,False
QI-1694,EVT-14329,XX2684,Cam-1,None,S-01,False
QI-1695,EVT-13470,XX4945,Cam-2,None,S-01,False
QI-1696,EVT-14424,XX0396,Human-QA1,None,,False
QI-1697,EVT-13714,XX2940,Cam-2,None,S-02,False
QI-1698,EVT-13076,XX4485,Cam-1,None,,False
QI-1699,EVT-12395,XX3332,Cam-2,OK,S-01,False
QI-1700,EVT-14009,XX1535,Human-QA2,OK,,False
QI-1701,EVT-13470,XX0045,Human-QA2,na,,False
QI-1702,EVT-11282,XX1980,Human-QA1,None,,False
QI-1703,EVT-10390,XX1865,Human-QA1,None,,False
QI-1704,EVT-11943,XX1808,Human-QA1,Repair,,False
QI-1705,EVT-11950,XX2275,Human-QA1,None,,False
QI-1706,EVT-12637,XX4445,Human-QA2,Repair,,False
QI-1707,EVT-10003,XX2161,Cam-1,na,,False
QI-1708,EVT-12690,XX3102,Human-QA1,na,,False
QI-1709,EVT-14104,XX2324,Human-QA1,na,,False
QI-1710,EVT-13538,XX3434,Cam-1,None,,False
QI-1711,EVT-12747,XX4822,Human-QA1,None,S-01,False
QI-1712,EVT-11674,XX3508,Cam-1,None,,False
QI-1713,EVT-13534,XX0804,Human-QA1,OK,,False
QI-1714,EVT-10931,XX2070,Human-QA1,None,,False
QI-1715,EVT-10124,XX4481,Human-QA1,OK,,False
QI-1716,EVT-12865,XX0491,Human-QA2,None,,False
QI-1717,EVT-10258,XX1480,Human-QA2,OK,,False
QI-1718,EVT-13668,XX2936,Human-QA2,None,,False
QI-1719,EVT-13133,XX1704,Human-QA1,None,,False
QI-1720,EVT-10971,XX4317,Human-QA2,na,S-02,False
QI-1721,EVT-14374,XX3666,Human-QA2,None,,False
QI-1722,EVT-11146,XX2013,Human-QA2,None,,True
QI-1723,EVT-14684,XX4687,Cam-2,Repair,,False
QI-1724,EVT-12319,XX4909,Human-QA2,None,,False
QI-1725,EVT-14048,XX3231,Cam-2,None,,False
QI-1726,EVT-14597,XX0143,Human-QA2,OK,,False
QI-1727,EVT-13340,XX1850,Human-QA1,OK,,False
QI-1728,EVT-10892,XX4021,Human-QA1,None,S-02,False
QI-1729,EVT-12615,XX0045,Human-QA1,OK,,False
QI-1730,EVT-14313,XX0451,Cam-2,None,S-03,False
QI-1731,EVT-13623,XX1260,Human-QA1,None,,False
QI-1732,EVT-12206,XX1004,Cam-1,None,,False
QI-1733,EVT-10359,XX4778,Human-QA2,None,,True
QI-1734,EVT-11488,XX3352,Cam-2,None,,False
QI-1735,EVT-10290,XX1997,Cam-2,na,,False
QI-1736,EVT-13026,XX3675,Cam-2,None,,False
QI-1737,EVT-14955,XX3489,Human-QA1,na,,False
QI-1738,EVT-12113,XX4889,Cam-1,None,,False
QI-1739,EVT-12204,XX3654,Cam-2,None,,False
QI-1740,EVT-13858,XX3033,Human-QA2,None,,False
QI-1741,EVT-13547,XX1495,Human-QA2,None,S-02,False
QI-1742,EVT-11566,XX1073,Cam-1,OK,,False
QI-1743,EVT-12404,XX4113,Human-QA2,OK,,False
QI-1744,EVT-14626,XX4245,Cam-1,None,S-01,False
QI-1745,EVT-10479,XX1579,Human-QA2,None,,False
QI-1746,EVT-14892,XX1236,Cam-1,None,,False
QI-1747,EVT-11099,XX1740,Human-QA1,None,,False
QI-1748,EVT-12235,XX1016,Human-QA2,None,S-01,True
QI-1749,EVT-13762,XX4813,Human-QA2,na,,False
QI-1750,EVT-10475,XX2966,Human-QA2,None,,False
QI-1751,EVT-13377,XX1560,Human-QA1,None,,False
QI-1752,EVT-10916,XX1569,Human-QA1,None,,True
QI-1753,EVT-14744,XX1987,Cam-2,None,,False
QI-1754,EVT-12209,XX1511,Cam-2,Reject,,False
QI-1755,EVT-14897,XX4576,Cam-1,Repair,,False
QI-1756,EVT-12071,XX3857,Cam-2,None,,False
QI-1757,EVT-11359,XX1712,Human-QA2,na,,False
QI-1758,EVT-11307,XX4140,Human-QA1,None,,False
QI-1759,EVT-12221,XX3528,Human-QA1,None,,False
QI-1760,EVT-14974,XX4971,Human-QA1,na,,False
QI-1761,EVT-12821,XX3869,Human-QA1,None,,False
QI-1762,EVT-14325,XX4452,Cam-1,None,,False
QI-1763,EVT-10702,XX4570,Cam-2,None,,False
QI-1764,EVT-10117,XX3670,Human-QA1,None,,False
QI-1765,EVT-12100,XX3645,Cam-1,None,,False
QI-1766,EVT-13263,XX2161,Human-QA2,OK,,False
QI-1767,EVT-14667,XX1502,Cam-2,OK,,False
QI-1768,EVT-11960,XX0815,Cam-1,Reject,,False
QI-1769,EVT-14618,XX4066,Human-QA1,None,,False
QI-1770,EVT-10771,XX3326,Human-QA1,None,,False
QI-1771,EVT-12829,XX4497,Human-QA1,None,,False
QI-1772,EVT-14208,XX1324,Human-QA2,na,,True
QI-1773,EVT-11287,XX0005,Cam-2,OK,,False
QI-1774,EVT-11367,XX3518,Human-QA1,None,,False
QI-1775,EVT-13594,XX1259,Cam-2,OK,,False
QI-1776,EVT-10098,XX2035,Human-QA2,None,,False
QI-1777,EVT-11046,XX0200,Cam-1,None,,False
QI-1778,EVT-14334,XX1706,Cam-2,None,,False
QI-1779,EVT-13803,XX3942,Cam-1,Repair,,False
QI-1780,EVT-13755,XX3932,Cam-2,None,,False
QI-1781,EVT-14482,XX2069,Human-QA1,na,,False
QI-1782,EVT-10605,XX3759,Human-QA1,None,,False
QI-1783,EVT-12169,XX3146,Cam-1,None,,False
QI-1784,EVT-10562,XX2844,Cam-2,None,,False
QI-1785,EVT-14000,XX2197,Human-QA2,None,,False
QI-1786,EVT-10019,XX0625,Cam-2,None,,False
QI-1787,EVT-14637,XX2134,Cam-1,None,S-02,False
QI-1788,EVT-13960,XX2579,Cam-2,None,,False
QI-1789,EVT-11323,XX0692,Cam-2,None,,False
QI-1790,EVT-13541,XX2598,Cam-1,None,,False
QI-1791,EVT-13157,XX0814,Cam-1,None,S-01,False
QI-1792,EVT-13740,XX1628,Cam-1,None,,False
QI-1793,EVT-12159,XX4617,Cam-2,na,,False
QI-1794,EVT-11314,XX3593,Cam-1,Reject,,False
QI-1795,EVT-12426,XX2581,Cam-1,None,,False
QI-1796,EVT-13953,XX3933,Human-QA2,na,,False
QI-1797,EVT-10939,XX0296,Human-QA2,OK,,False
QI-1798,EVT-10237,XX3252,Human-QA2,None,,False
QI-1799,EVT-10643,XX1155,Cam-1,None,,False
QI-1800,EVT-10184,XX3981,Cam-1,na,,False
QI-1801,EVT-11830,XX0533,Human-QA2,None,,False
QI-1802,EVT-11785,XX0888,Human-QA1,None,,False
QI-1803,EVT-11448,XX3273,Human-QA1,None,,False
QI-1804,EVT-14577,XX2926,Human-QA2,None,,False
QI-1805,EVT-11381,XX2433,Human-QA2,None,,False
QI-1806,EVT-10361,XX3598,Human-QA1,None,S-01,False
QI-1807,EVT-11059,XX2421,Human-QA2,None,,False
QI-1808,EVT-10515,XX3236,Cam-1,None,,False
QI-1809,EVT-10329,XX4619,Human-QA2,None,,False
QI-1810,EVT-13141,XX0835,Cam-2,OK,,False
QI-1811,EVT-13739,XX1378,Human-QA1,na,S-01,False
QI-1812,EVT-10292,XX3481,Cam-1,None,,True
QI-1813,EVT-10359,XX4607,Human-QA1,OK,,False
QI-1814,EVT-11609,XX0212,Human-QA2,None,,False
QI-1815,EVT-12571,XX0927,Human-QA1,Repair,,False
QI-1816,EVT-11360,XX2673,Human-QA2,None,S-01,False
QI-1817,EVT-10623,XX4033,Cam-1,na,,False
QI-1818,EVT-11565,XX0345,Cam-1,OK,S-02,False
QI-1819,EVT-11920,XX3083,Human-QA1,OK,,False
QI-1820,EVT-11511,XX4432,Cam-1,None,S-02,False
QI-1821,EVT-14713,XX1702,Human-QA1,OK,,False
QI-1822,EVT-10574,XX4701,Human-QA1,None,,False
QI-1823,EVT-12001,XX3847,Human-QA1,None,,False
QI-1824,EVT-10396,XX4017,Human-QA1,OK,,False
QI-1825,EVT-12708,XX0296,Cam-2,Repair,,False
QI-1826,EVT-14497,XX2749,Cam-2,None,,False
QI-1827,EVT-11511,XX4484,Human-QA2,None,S-03,False
QI-1828,EVT-12093,XX1497,Cam-1,Reject,,False
QI-1829,EVT-14782,XX3080,Cam-2,OK,,False
QI-1830,EVT-14249,XX1568,Cam-2,None,,False
QI-1831,EVT-14356,XX1976,Cam-1,Repair,,False
QI-1832,EVT-12692,XX4133,Human-QA1,na,,False
QI-1833,EVT-12032,XX4279,Cam-2,None,,False
QI-1834,EVT-11354,XX4166,Cam-2,None,,False
QI-1835,EVT-14734,XX0237,Cam-2,na,,False
QI-1836,EVT-12752,XX0464,Cam-2,None,,False
QI-1837,EVT-11292,XX4287,Human-QA1,None,,False
QI-1838,EVT-13735,XX0930,Cam-1,None,,False
QI-1839,EVT-14252,XX1887,Cam-2,na,,False
QI-1840,EVT-13739,XX3912,Cam-2,na,,False
QI-1841,EVT-14709,XX4413,Cam-2,OK,,False
QI-1842,EVT-12476,XX0718,Cam-2,None,,False
QI-1843,EVT-11908,XX0658,Cam-1,None,,False
QI-1844,EVT-12899,XX1213,Human-QA1,None,,False
QI-1845,EVT-11275,XX3822,Human-QA2,None,,False
QI-1846,EVT-14362,XX4053,Cam-1,OK,,False
QI-1847,EVT-10058,XX2271,Cam-2,None,,False
QI-1848,EVT-13923,XX0758,Human-QA2,None,,False
QI-1849,EVT-10616,XX3479,Cam-2,None,,False
QI-1850,EVT-13671,XX1231,Cam-1,Reject,,True
QI-1851,EVT-12218,XX2974,Human-QA1,None,,False
QI-1852,EVT-11711,XX2448,Human-QA2,None,,False
QI-1853,EVT-11342,XX3259,Human-QA2,None,,False
QI-1854,EVT-14752,XX2013,Human-QA1,None,S-01,False
QI-1855,EVT-14932,XX3676,Human-QA1,None,,False
QI-1856,EVT-11023,XX0083,Human-QA2,None,,False
QI-1857,EVT-10733,XX3763,Human-QA2,OK,,False
QI-1858,EVT-10397,XX1401,Human-QA2,None,S-01,False
QI-1859,EVT-13086,XX0659,Human-QA2,None,,False
QI-1860,EVT-10968,XX2873,Human-QA1,na,,False
QI-1861,EVT-10461,XX1338,Cam-1,None,,False
QI-1862,EVT-10137,XX3225,Cam-1,None,,False
QI-1863,EVT-10761,XX0694,Human-QA1,None,,False
QI-1864,EVT-12197,XX4328,Cam-1,None,S-01,False
QI-1865,EVT-10862,XX1145,Cam-1,None,,False
QI-1866,EVT-14876,XX3257,Cam-2,None,S-01,False
QI-1867,EVT-10592,XX3528,Cam-1,None,,False
QI-1868,EVT-12347,XX1853,Human-QA2,None,,False
QI-1869,EVT-11446,XX4484,Cam-1,OK,,False
QI-1870,EVT-11442,XX2680,Human-QA1,None,,False
QI-1871,EVT-12806,XX0864,Cam-1,Reject,,False
QI-1872,EVT-13325,XX1250,Human-QA1,None,,True
QI-1873,EVT-13756,XX1219,Human-QA2,None,,False
QI-1874,EVT-11336,XX4905,Cam-2,Reject,,False
QI-1875,EVT-10801,XX1050,Cam-2,OK,,False
QI-1876,EVT-12357,XX2903,Cam-1,na,S-01,False
QI-1877,EVT-13257,XX4633,Cam-1,None,,False
QI-1878,EVT-13939,XX4807,Human-QA1,None,,False
QI-1879,EVT-14079,XX1495,Cam-2,None,,False
QI-1880,EVT-13295,XX2337,Human-QA2,na,,False
QI-1881,EVT-14669,XX0368,Human-QA1,None,S-02,False
QI-1882,EVT-10595,XX0412,Cam-1,na,,False
QI-1883,EVT-12047,XX3094,Cam-2,None,,False
QI-1884,EVT-10026,XX0354,Cam-1,na,,False
QI-1885,EVT-12428,XX1566,Cam-2,None,,False
QI-1886,EVT-10130,XX1339,Human-QA1,None,,False
QI-1887,EVT-13067,XX4878,Human-QA2,None,,False
QI-1888,EVT-13351,XX0329,Human-QA2,None,,False
